5861	14629	4805	organization theory and behavior	Behavior
5862	15925	197812	Complex System Modeling.	Probabilistic Turing machine
5863	17193	59153		Ampersand
5864	17200	438758	Mammalogy	Mammalogy
5865	15932	58610	non-Euclidean geometry	Non-Euclidean geometry
5866	15207	16801992	educational and writing assessment theory	Language assessment
5867	18184	16732031	Aural Rehabilitation	Aural rehabilitation
5868	15647	12627	Gospels	Gospel
5869	17194	59153		Ampersand
5870	16818	59153		Ampersand
5871	15209	18089868	language and dialect prejudice	Linguistic discrimination
5872	16819	59153		Ampersand
5873	15392	19890229	decisions about money and mating	Running Mates (film)
5874	16545	5278	copyright	Copyright
5875	17205	1709766	ancient Egyptian art	Art of ancient Egypt
5876	18185	12328438	(Central) Auditory Processing Disorders	Auditory processing disorder
5877	10932	1538554	material rhetoric	Dispositio
5878	16541	59153		Ampersand
5879	15393	24743	optimism and pessimism	Pessimism
5880	16546	21401843	free speech	Freedom of speech
5881	16540	59153		Ampersand
5882	15648	33696661	Koine Greek	Koine Greek
5883	15395	492271	clinical psychologist	Clinical psychology
5884	10936	1790630	oral hstory	Hsu and Chan
5885	17206	10331	ancient Egyptian religion	Ancient Egyptian religion
5886	16542	59153		Ampersand
5887	15643	28785553	plant systems	The Plant
5888	11060	658454	Japanese Studies	Japanese studies
5889	16549	169906	Sociology of Sports	Sociology of sport
5890	15646	5085824	Israel's Scriptures in the New Testament	Richard B. Hays
5891	17195	59153		Ampersand
5892	18183	33312706	Hearing Aids & Cochlear Implants	Cochlear Baha
5893	15213	32851	wikis	Wiki
5894	14635	49246	biology education	Biological determinism
5895	17207	21492837	ancient Nubia	Nubia
5896	18190	880112	identity-work	Identity (social science)
5897	14639	346628	graduate education	Graduate school
5898	15208	453596	validity as social practice and social power	Critique
5899	10478	19323	Middle East	Middle East
5900	11138	12569	grammar	Grammar
5901	16550	489526	History of the Middle East	History of the Middle East
5902	15650	170522	consumerism	Consumerism
5903	1715	13212	European history	History of Europe
5904	17208	524267	Meroe	Meroë
5905	15210	4817717	reproduction of social inequities through educational gatekeeping	Gatekeeper
5906	2758	12441	genocide	Genocide
5907	16828	20590	math modeling	Mathematical model
5908	15205	453596	validity as social practice and social power; language and dialect prejudice	Critique
5909	14636	9949565	microbiology education	Medical microbiology
5910	10934	9348218	Rhetorical theory & criticism	Charles Arthur Willard
5911	17196	59153		Ampersand
5912	16543	59153		Ampersand
5913	11198	265447	comparative anatomy	Comparative anatomy
5914	11126	11328678	Christian theology and ethics	Political theology
5915	10938	294219	Journalism and nonfiction writing	Andreas Schroeder
5916	14638	999990	science teaching	Natural Sciences (Cambridge)
5917	18186	304046	Deafness and Deaf Culture	Deaf-mute
5918	15935	250320	health policy (U.S. and Europe)	Healthy city
5919	11203	489526	Middle Eastern history	History of the Middle East
5920	15937	7774251	Sweden and Europe)	MTV Sweden
5921	15211	1065928	how students learn to write	Sixth grade
5922	15214	1109974	practicing attorney	Trademark attorney
5923	15215	33645	blogs	Blog
5924	11125	1693811	philosophical theology/philosophy of religion	Philosophical theology
5925	17209	1971795	Napata	Napata
5926	16553	2925413	young adults	Young adult
5927	11234	26964606	Austria	Austria
5928	15396	2910429	risk and resilience factors	Supply network
5929	10933	1545316	Rhetoric and public memory	Memoria
5930	10870	10046963	landscape & place	Landscape history
5931	11268	863	US Civil War	American Civil War
5932	14637	5033792	biology education research	American Institute of Biological Sciences
5933	10367	2954206	expository writing	Expository writing
5934	15918	2802375	19th and 20th-century French literature; Modernism; Literary Sociology; Literary Pedagogy; History of French Education	Gustave Lanson
5935	16544	59153		Ampersand
5936	15938	11699892	Research on Pedagogy	International Association for Military Pedagogy
5937	15399	12947872	adult development	Adult development
5938	15397	3859213	developmental psychopathology in childhood and adolescence	Emotional dysregulation
5939	15394	1754283	psycholinguistics of sign languages	The Meaning of Meaning
5940	15942	3315213	gender differences	Sex differences in humans
5941	11197	4052447	Neurodegenerative disease- etiology and treatments	Neuroimmunology
5942	11186	4041101	Hopelessness in patients with heart disease	Major depressive episode
5943	16554	334825	ancient art	Ancient art
5944	15212	1834634	media and urban studies	Jerzy Urban
5945	1554	344859	new media	New media
5946	16827	1145010	research interests in applied mathematics	Jonathan Borwein
5947	11058	14168341	Modern Japanese Literature & Culture	Minae Mizumura
5948	11264	475335	E-metrics	Intrinsic metric
5949	16555	3587071	liturgical drama	Liturgical drama
5950	411	2032	acting	Acting
5951	11189	20927937	research practice	Translational research
5952	15943	320498	computer mediated communication	Computer-mediated communication
5953	10989	1007362	language and society and culture	Enculturation
5954	14640	383540	postdoctoral education	Postdoctoral research
5955	15218	237248	health ethics	Medical ethics
5956	11187	24013482	impact of caridac rehabitation exercise	Impact Field Studies Group
5957	15401	336	altruism	Altruism
5958	16556	1210224	Klosterneuburg	Klosterneuburg
5959	18191	1545316	discourse dependent families	Memoria
5960	15936	6767274	welfare state (U.S.	Welfare fraud
5961	15400	11879346	religion and spirituality	Spirit world (Spiritualism)
5962	11263	20876184	electronic vs physical use of libraries	Changchun University of Science and Technology
5963	15398	734667	variation in human visual capacities	Iconic memory
5964	15939	285943	Research Methods & Statistics	Social statistics
5965	15653	5295343	risk reduction for HIV	Pre-exposure prophylaxis
5966	11190	275163	Relationship between psychosocial status and physical health	Medical social work
5967	14641	1697541	minority education	Emancipation of minors
5968	11446	16369	justice	Justice
5969	16830	765527	sciences and society	Gerald Holton
5970	17210	927696	ancient Nubian art	Nubian pyramids
5971	18208	10904336	francophone Canada	Canadian French
5972	17211	2564290	ancient Nubian religion	Nobatia
5973	11497	13745292	African American music	Hot R&B/Hip-Hop Songs
5974	11313	226491	General Literature	1604 in literature
5975	16557	58970	apocalypse	Apocalypse
5976	17214	1418389	Photosynthetic bacteria	Phototroph
5977	15220	56276	families	Family (biology)
5978	15403	46029	wisdom	Wisdom
5979	11201	26303404	history of civil liberties	Harvard Civil Rights-Civil Liberties Law Review
5980	17212	927696	ancient Nubian archaeology	Nubian pyramids
5981	18193	1123401	communication in adoptive families	Everett Rogers
5982	16558	525145	end of the world	End of the world
5983	48	18949668	law	Law
5984	11202	9375632	Medieval & early modern Europe	Robert Bartlett (historian)
5985	14652	3882792	Vertebrate tail development	Congenital vertebral anomaly
5986	15654	1835064	factors influencing HIV noncompliance	Sociology of health and illness
5987	15944	2732718	technology in the classroom	Technology integration
5988	14654	313462	decoding the disciplines	Decoder
5989	17213	142302	Microbial Diversity	Endolith
5990	15402	5605670	narcissism	Narcissism
5991	11316	1796019	content area reading	Arizona's Instrument to Measure Standards
5992	4789	1570983	bilingualism	Multilingualism
5993	11317	805802	international/comparative reading instruction	Breakpoint
5994	11370	1693727	US- the music group	JPP
5995	15946	1758935	research on e-mail	Opt-out
5996	15655	2883942	disability college cheating.	Cheats (film)
5997	16559	48489	magic	Magic (paranormal)
5998	11605	4476757	senior seminar	Salzburg Global Seminar
5999	11665	21245	Neurobiology	Neuroscience
6000	11613	37857	Reformation	Protestant Reformation
6001	15405	284681	ballooning	Ballooning
6002	15661	19641	the media	Mass media
6003	15951	698226	Concept Maps	Concept map
6004	16560	2122	astrology	Astrology
6005	16829	1091100	applications to real-life problems in the arts	Similitude (model)
6006	14655	6456874	mid-semester course evaluations	Course evaluation
6007	11550	14026900	17th-c French literature	1672 in poetry
6008	16835	5834727	Mexican ethnic social movements	Galería de la Raza
6009	11609	67039	solar energy conversion	Active solar
6010	15662	3582654	sexual minorities	Sexual minority
6011	16561	31178	tarot	Tarot
6012	14653	250260	learner-centered teaching	Monolingual learner's dictionary
6013	11726	32642059	Gende	Gende language
6014	15952	805228	Best Practices	Best practice
6015	11607	12787845	Advances in renewable energy	American Solar Energy Society
6016	1954	261925	health care	Health care
6017	11436	1813461	Popular religion and 'pop evangelicalism' in the USA	Trinity Evangelical Divinity School
6018	11200	1783392	Social and religious history of sixteenth-century Germany	Steven Ozment
6019	16567	4972634	AP Art History	Advanced Placement Art History
6020	16837	10361070	Mexican migration to the U.S.	Filipino immigration to Mexico
6021	11318	3346671	ethnic-American literature for children & Adolescents	Interracial adoption
6022	11435	1795997	1400-1650  Biblical Interpretation in 16th century Europe	Ecce Homo
6023	11775	48605	Korean history	History of Korea
6024	11606	2435710	Solar energy (non-majors)	Stirling Energy Systems
6025	11776	37699	East Asian history	History of East Asia
6026	11727	501892	Intro	Introduction (music)
6027	11253	14559342	environmental public policy/western lands and water	Environmental Law Institute
6028	15954	267061	finite geometry	Finite geometry
6029	17215	6323056	teaching and learning in biology	Biological Sciences Curriculum Study
6030	16834	6100912	Latin American social movements	Arturo Escobar (anthropologist)
6031	16568	503235	SheRa Princess of Power	She-Ra: Princess of Power
6032	15664	56285	disability	Disability
6033	18194	7430201	communication in families formed through donor conception	National Marrow Donor Program
6034	11844	736919	pilgrimage to Santiago	Way of St. James
6035	10806	1374411	Contemporary drama	London Contemporary Dance School
6036	15219	2198718	feminist and religiously-based approaches to justice	D. A. Clarke
6037	11846	23278125	history of bullfighting	Bullfighting
6038	113	17741	Wittgenstein	Ludwig Wittgenstein
6039	15222	14130192	social inequality in the workplace	Social inequality
6040	11845	3498424	tango	Tango Desktop Project
6041	15217	11370844	Asian American visual histories	Arthur Dong
6042	15404	75193	cross-cultural conceptions of the self	Natural semantic metalanguage
6043	15953	2338902	Freshman Biology	School of Environmental and Biological Sciences (Rutgers University)
6044	11896	395477	Exercise physiology	Exercise physiology
6045	15665	258952	Sociology of Health	Medical sociology
6046	14663	313462	Decoding Disciplines	Decoder
6047	11895	6490834	endurance training	Endurance training
6048	11893	9627698	Child development	Child development
6049	18192	3357949	communication in adoptive families and families formed through donor conception	Donor conceived person
6050	15955	321869	coding theory	Coding theory
6051	16843	62513	Model UN	Model United Nations
6052	16569	5389714	virulence factors	Virulence factor
6053	15225	5246067	analysis of gender	Gender history
6054	15221	296001	social inequality at home	Justice as Fairness
6055	14661	4133285	Scholarship of Teaching & Learning	Chemistry education
6056	11897	922245	aquatics	Swimming at the Summer Olympics
6057	15663	2883942	college cheating	Cheats (film)
6058	14662	3898956	Interdisciplinary Learning	Integrative learning
6059	16570	3147635	phenazines	Phenazine
6060	15410	4408734	Spanish postmodernism	Jonathan Kramer
6061	16838	7142583	political memory	9/11 Memorial (Arizona)
6062	16840	10361070	Mexican immigration to U.S.	Filipino immigration to Mexico
6063	16846	19042	metals	Metal
6064	1063	21555729	film	Film
6065	15227	10113	equality	Egalitarianism
6066	1491	511629	Latin American history	History of Latin America
6067	11943	2632897	self-efficacy)	Self-efficacy
6068	12006	11432288	Black studies	Africana studies
6069	14656	4410781	measuring scientific reasoning skills	Objectivity (science)
6070	16839	5834727	Mexican ethnic movements	Galería de la Raza
6071	152	18178	labor	Labour economics
6072	15223	2327543	experiences of women and men	Men and Women (poetry collection)
6073	15228	198064	Tuskegee syphilis study	Tuskegee syphilis experiment
6074	16847	3786645	Project Pericles	Project Pericles
6075	15408	320498	analysis of discourse in second language classrooms	Computer-mediated communication
6076	15667	446782	Emerging Church	Emerging church
6077	15957	464804	social cognition	Social cognition
6078	15409	1094802	pedagogical processes of multilingual and multicultural classrooms	Foreign language
6079	11988	33692	World history	World history
6080	11842	5562009	culture & literature	Migrant literature
6081	16831	35287503	socio-political aspects of the math profession including race and gender disparities	Gender Inequality Index
6082	11836	22142260	intellectual politics	Jan Wacław Machajski
6083	14666	2097760	Self-Authorship	Stylometry
6084	15670	1265342	academic dishonesty	Academic dishonesty
6085	15660	216892	science and technology in history	Umeå Institute of Technology
6086	15224	4718632	representation in cultural production	Mental representation
6087	11892	105355	swimming biomechanics	Biomechanics
6088	16836	12062090	Yucatecan economic history	Republic of Yucatán
6089	15411	4316866	Spanish and Mexican cinema	Jacques Gelman
6090	10629	330217	21st Century Music	Contemporary classical music
6091	15958	18614	language acquisition	Language acquisition
6092	14664	1627106	Preparing Future Faculty	University of Primorska
6093	15956	7311233	infant cognition	Domain specificity
6094	11898	6828663	genetic profiling-athletics	Psychiatric genetics
6095	4519	2924315	jazz string ensembles	String band
6096	12105	10783	film and history	History of film
6097	15671	3452443	sociological theory	Sociological theory
6098	4521	25475940	jazz violin and viola improvisation	Turtle Island Quartet
6099	14665	4549152	Online Collaborative Learning	Online learning community
6100	11849	13766203	popular culture & philosophy	South Park and Philosophy: You Know, I Learned Something Today
6101	11945	14654954	teaching diverse students	New York Interschool
6102	16573	446712	Dynamics of Josephson Junction Arrays	Josephson effect
6103	4530	5212945	visual neuroscience	Visual neuroscience
6104	1435	18895	Metaphysics	Metaphysics
6105	4529	4805	behavioral	Behavior
6106	15959	83427	fatherhood	Father
6107	12112	148363	Ancient Greek	Ancient Greek
6108	4525	1937595	neuroscience education	Society for Neuroscience
6109	11843	4265221	Spanish golden age literature	Juan Marsé
6110	4536	2467818	neuroendocrinology	Neuroendocrinology
6111	12106	14115	Russian History	History of Russia
6112	4522	3659260	play fiddle	The Helland fiddle maker family
6113	10633	633574	s Foreign Policy	Foreign Policy
6114	16574	2938694	Synchronization of Coupled Nonlinear Oscillators	Kuramoto model
6115	15666	3188864	Race and Higher Education	Lynch School of Education
6116	4520	3519648	enjoy all styles	Marshall Dyllon
6117	10876	33539	black popular culture	White trash
6118	12111	310169	Indian philosophy	Indian philosophy
6119	10628	7580933	Music & Sexuality	My Sexual Harassment
6120	4524	4500802	serotonin and adult neurogenesis	Elizabeth Gould (psychologist)
6121	16849	11476251	Microblogging	Microblogging
6122	12122	15447	Introduction to Psychology	Differential psychology
6123	12103	149353	Molecular biology techniques	Computational biology
6124	16848	19291382	Davis Projects for Peace	Geron Davis
6125	14667	59153		Ampersand
6126	4535	14177857	brain and behavior	Genes, Brain and Behavior
6127	16842	2906805	information technology and international relations	Technology strategy
6128	15229	2459876	Physical Education Recreation & Athletics	Intramural sports
6129	12128	258952	Sociology of Medicine	Medical sociology
6130	11847	895034	history of music flamenco	New Flamenco
6131	444	47763	environmental economics	Environmental economics
6132	11944	2935386	methods for middle school teachers	School of Life
6133	10923	19080286	natural resource economics	Natural resource economics
6134	15413	3866975	18th-century Peruvian texts	Peruvian nuevo sol
6135	10634	12667477	democracy and war	Third Wave Democracy
6136	10886	177698	Behavioral economics	Behavioral economics
6137	2001	309641	continental philosophy	Continental philosophy
6138	15230	3671720	head squash coach	John White (squash player)
6139	10637	179881	male engagement	Female dominance
6140	12005	21855578	African American rhetoric	Rhetoric Society of America
6141	10632	3878338	International politic	Political international
6142	10901	12598	Hegel	Georg Wilhelm Friedrich Hegel
6143	10900	26571896	Medieval Philosophy	Medieval philosophy
6144	112	14631	Kant	Immanuel Kant
6145	12102	23487367	Molecular genetic and genomic analysis of host pathogen interactions	Institute of Genomics and Integrative Biology
6146	600	101905	Javanese gamelan	Gamelan
6147	10941	1116955	Islamic music	Islamic music
6148	14668	59153		Ampersand
6149	10942	246270	Indonesian music	Music of Indonesia
6150	10631	7931842	public opinion and foreign policy	Foreign policy interest group
6151	1509	26769	south America	South America
6152	10949	547964	Qur'anic Arabic	Classical Arabic
6153	12117	81611	coenzyme metabolism	Coenzyme A
6154	10948	4812151	Quakerism	Quakers
6155	15412	5769539	language and representation in the colonial and trans-Pacific realms	Federacy
6156	4544	8310733	PERA Facilities & Recreation	Pera Museum
6157	10922	742316	pedagogy of teaching	Critical pedagogy
6158	10951	193857	Hebrew scriptures	Hebrew Bible
6159	10953	24931	therapeutics	Psychotherapy
6160	1676	20423	malaria	Malaria
6161	10924	19021764	Spatial economics	Spatial justice
6162	12113	1345560	Ancient and Modern Philosophy	Pyrrhonism
6163	10636	9753332	Gender development	Gender-related Development Index
6164	4538	18345264	distributed neural correlates of perception	Neural correlates of consciousness
6165	4546	8310733	PERA Phys Ed	Pera Museum
6166	4541	2829271	feminist peace studies	Urvashi Butalia
6167	15226	5134178	American health care history	Community Mental Health Act
6168	10977	655311	Sprawl	Urban sprawl
6169	15414	8946031	early literature of transatlantic and trans-Pacific exploration	Collins Line
6170	10978	16743	Marx	Karl Marx
6171	11011	1573230	history of psychology	History of psychology
6172	4534	239987	estrogen and progestin action	Progestogen
6173	10979	41940	Gentrification	Gentrification
6174	10981	6074674	bioengineering	Biological engineering
6175	10969	2275867	forensic chemistry	Forensic chemistry
6176	10959	6227883	cell physiology	Cell physiology
6177	10956	14959	Immunology	Immunology
6178	10955	1493799	bioinformatics and therapeutics	Virginia Bioinformatics Institute
6179	10928	1509154	theories about culture and religion	Cultural critic
6180	4540	3761347	women's peace activism	Women in Black
6181	10926	25400	applied game theory	Rational choice theory
6182	10930	3115056	Japanese religion and culture	Butsudan
6183	946	18819	microeconomics	Microeconomics
6184	12115	18814781	East-West comparative Philosophy	Faculty of Humanities and Social Sciences, University of Zagreb
6185	10960	3747673	Malaria Genomics	Plasmodium berghei
6186	12127	2115308	Classical & Contemporary Social Theory	Moishe Postone
6187	10954	14795	infectious diseases	Infectious disease
6188	10966	445022	Women Studies	Women's studies
6189	10579	473370	visual rhetoric	Visual rhetoric
6190	410	20913771	Theater	Theatre
6191	2311	202584	medical physics	Medical physics
6192	4542	10514097	peace studies as an academic field	Peace and Justice Studies Association
6193	10940	12292908	Musics of Indonesia	Mahyadi Panggabean
6194	1972	26825	Spanish	Spanish language
6195	10973	47671	Metals in the Environment	Heavy metal (chemistry)
6196	539	9493320	music and morality	Free Moral Agents
6197	10944	3644779	aestetics of music	Gertrud (film)
6198	10902	219447	German Idealism	German idealism
6199	10920	958327	tail development & regeneration	Underwoodisaurus milii
6200	10958	383854	Molecular Parasitology	Parasitology
6201	10986	2256137	vertebrate biology	Society of Vertebrate Paleontology
6202	10929	4746859	East Asian religion and culture	Buddhism and Eastern religions
6203	10925	6199140	interdisciplinary environmental studies	Environmental communication
6204	10995	175416	Piers Plowman	Piers Plowman
6205	16575	665948	Development of Digital Interactive Content for the Classroom and for Self Study	Collaborative learning
6206	10962	3707703	relations of power	ABC nations
6207	10982	9579270	applications of physics to biology	Biological systems engineering
6208	10971	15964561	Trace metal analysis	Forensic materials engineering
6209	2422	11320063	music and language	Peşrev
6210	10999	567097	Indian literature	Indian literature
6211	2105	22939	physics	Physics
6212	11002	69415	growth theory	Economic growth
6213	11001	297000	Monetary theory	Monetary economics
6214	10997	172037	architecture and literature	Larry Millett
6215	3303	7881361	History of Economic Thought	History of economic thought
6216	11020	13745047	Geological hazards	Natural hazard
6217	10943	364146	music and gender	Nervous Gender
6218	10984	5111123	Ecology and systemics of reptiles	Opheodrys aestivus
6219	11009	20127412	Native American art	Visual arts by indigenous peoples of the Americas
6220	10972	6498688	natural products chemization (antioxidants)	Hydroxytyrosol
6221	920	2068726	earth history	History of the Earth
6222	10974	6498688	Antioxidants in Natural Products	Hydroxytyrosol
6223	11034	4694017	Islam in Africa	Islam in Africa
6224	10947	4036025	History of Quakerism	Quaker Hill, Connecticut
6225	10964	1759670	Contemporary Latin American Narrative	John August Swanson
6226	12114	30024260	Interdisciplinary/First Year Seminar	Nikolai Grube
6227	10950	1811409	history of Christian spirituality	Spiritual Baptist
6228	11041	23203	Propaganda and Persuasion	Propaganda
6229	10965	89532	National and Cultural Identity	Identity (philosophy)
6230	634	4519053	religion & gender	Gender binary
6231	10963	5246067	(de) construction of gender	Gender history
6232	10967	4620412	Contemporary Latin American Literature	Latin American poetry
6233	11008	26285540	research & teaching	Teaching Philosophy
6234	3020	8818046	medieval English literature	Rachel Bromwich
6235	11015	913720	Religion & Democracy	Institute on Religion and Democracy
6236	10993	1529704	managing curricular change	Extracurricular activity
6237	11012	485923	physiological psychology	Physiological psychology
6238	10946	5032965	historical Christianity	Proto-orthodox Christianity
6239	11003	1736486	Money & Capital Markets	Alpha (investment)
6240	11025	4230	Cell	Cell (biology)
6241	10991	17215291	food culture and language	On Food and Cooking
6242	11042	8868864	Psychology of Prejudice	Sexualism
6243	10987	23962	phylogenetics	Phylogenetics
6244	11036	1214654	instructional technology in the classroom	Classroom
6245	11040	3401245	Psychology of Organizations	Outline of psychology
6246	11005	1024226	collections as assets	Asset-based lending
6247	11016	348450	World Religions	Major religious groups
6248	11038	4407137	conservation and animal behavior	Cross-fostering
6249	10990	18010483	Language across curriculum	Curriculum vitae
6250	11029	19850468	computational thinking	Computational thinking
6251	10263	383854	Parasitology	Parasitology
6252	11104	9127632	general biology	Biology
6253	11043	2700414	Psychology of Lay	Stuart Sutherland
6254	10838	364299	Experimental Psychology	Experimental psychology
6255	11026	13785670	Curriculum development in cell/molecular biology	American Society for Biochemistry and Molecular Biology
6256	10996	3977514	Effective general education	Commissioner of Education
6257	11037	8390635	women/minorities in science	Association for Women in Science
6258	11017	18984987	Religions of East Asia	Eastern world
6259	11035	9586344	study abroad Africa	Institute for the International Education of Students
6260	11084	324276	theatrical design	Stagecraft
6261	1073	1181008	computational science	Computational science
6262	11072	149297	materials and techniques	Fayum mummy portraits
6263	10998	4259402	writing centers/teaching writing	Composition studies
6264	10985	149353	Modern statistical applications to biology (information criteria)	Computational biology
6265	11089	274099	Greek religion	Religion in ancient Greece
6266	11117	555539	production design	Production designer
6267	11032	240766	library assessment	Cochrane Library
6268	11123	18413531	Environmental sustainability	Sustainability
6269	11065	49823	Creole languages	Creole language
6270	11023	4732391	sedimentation mechanics	Lake Tutira
6271	1831	18993927	popular culture	Popular culture
6272	11094	228053	organizational communications	Organizational communication
6273	11087	606810	Archaeology in ancient Greece	Classical archaeology
6274	4765	3401245	applied social psychology	Outline of psychology
6275	11071	4080568	Contemporary Painting	Flower portrait
6276	11018	32224	Interfaith Studies	United Religions Initiative
6277	11006	2737609	Australian Aborginal Art	Ngunnawal people
6278	15231	24003915	Head golf coach	Jan Dowling
6279	68	21296224	architecture	Architecture
6280	11050	3797870	Philosophy of experience in education	Frithjof Bergmann
6281	11085	12786734	Drama theory-interest	Non-Aristotelian drama
6282	11046	850309	American Ethnic Lit	Chick lit
6283	11124	988	environmental philosophy and ethics	Applied ethics
6284	11063	168369	peptide-lipid membrane interactions (FTIR fluoresence microscopy)	Membrane protein
6285	11074	7888444	Food chemistry	Food chemistry
6286	11081	318296	theatre of other cultures	Neptune Theatre
6287	11045	12503092	Postcolonial Theory and Cultural Studies	Leela Gandhi
6288	11098	378661	body temperature	Thermoregulation
6289	11083	1748973	Asian theatrical practices	Theatrical producer
6290	11113	8311	dinosaurs	Dinosaur
6291	3367	156766	Professional Development	Professional development
6292	11092	140801	Teams	Team
6293	11129	195533	Moral Education	Religious education
6294	447	153324	public policy	Public policy
6295	11069	359239	French Caribbean	French Caribbean
6296	11077	363442	Inorganic	Inorganic compound
6297	11066	532698	Haitian studies	Leslie Manigat
6298	11105	491962	Human and vertebrate physiology	Respiration (physiology)
6299	11101	562788	metabolic rate	Basal metabolic rate
6300	11106	1263037	blood pressure and kidney function	Renal artery stenosis
6301	11082	30340	pre-socratic philosophy	Pre-Socratic philosophy
6302	1921	3102356	global politics	Global politics
6303	11095	229112	career development	Career development
6304	11021	182779	Sedimentology	Sedimentology
6305	993	1317694	Performance Studies	Performance studies
6306	11112	325030	Historical geology	Historical geology
6307	11047	4954808	19th Century American Lit	Museum für angewandte Kunst
6308	11076	8150458	organometallic and computational chemistry	Agostic interaction
6309	11068	215141	Franchophone/French Literature	P. L. Travers
6310	3709	83117	Henry James	Henry James
6311	11109	31769	United Nations	United Nations
6312	3201	8569916	English	English language
6313	2322	18630637	translation	Translation
6314	11142	56124	Lakota Sioux	Lakota people
6315	2228	2075107	Asian politics	Politics of Asia
6316	11103	15570989	integration of research and teaching	Sean Esbjörn-Hargens
6317	940	14539	Internet	Internet
6318	1639	331299	democratization	Democratization
6319	11110	364031	Public Policy & Administration	Master of Public Policy
6320	11007	17638328	Undergraduate art history	Faculty of Architecture (UNAM)
6321	11153	4214	Bioinformatics and Computational Biology	Bioinformatics
6322	11102	23613099	regulation of water balance	Energy balance (biology)
6323	11122	11328678	theology and ethics	Political theology
6324	11100	9777717	Regulatory physiology	Rudolf Heidenhain
6325	11167	27171113	A archeology	Alamgirpur
6326	11148	2326388	Gender and democratization	Africa Liberal Network
6327	11137	19725447	Christianity and literature	Leland Ryken
6328	11080	5066100	Ancient Greek religious ritual	Homo Necans
6329	11157	595875	comparative phiosophy	Martin Farquhar Tupper
6330	11171	544733	LABVIEW	LabVIEW
6331	11169	45710	forensics	Forensic science
6332	11128	15139221	the religious life of writers	William Melmoth
6333	11093	4936819	small groups and teams	HRV Cup
6334	11135	1610906	Creative writing memoir and poetry	Nick Flynn
6335	11183	50603	Multiple Sclerosis	Multiple sclerosis
6336	11141	16865484	Learning Disabilities and Emotional Impairments	Section 504 of the Rehabilitation Act
6337	11067	2673795	African & African American Studies	African studies
6338	11170	13784158	or biochemistry	Biotechnology and Applied Biochemistry
6339	11130	12600700	the intersection of Politics and Literature	Intersection for the Arts
6340	11154	323392	computing theoretical foundations	Theoretical computer science
6341	11182	892484	Muscle metabolism	Anaerobic exercise
6342	11145	10809813	global feminisms and social movements	Global feminism
6343	11233	62385	beatnik generation	Beatnik
6344	11180	1554120	employee wellness	Wellness (alternative medicine)
6345	11155	3408308	modeling microbial metabolic and regulatory networks	Metabolic network modelling
6346	11188	620667	Research methodology	Methodology
6347	11136	6453846	modern English grammar	Wilmington Grammar School for Boys
6348	11236	26791	satire	Satire
6349	69	19547	modernism	Modernism
6350	2161	436831	special education	Special education
6351	11185	8096785	nursing care of adult	Critical care nursing
6352	11133	204617	American Literature 1865-1925	1865 in literature
6353	11132	23612	postmodern American literature	Postmodern philosophy
6354	11172	999990	Mathematical methods in physics	Natural Sciences (Cambridge)
6355	11248	7564	American foreign policy	Foreign policy of the United States
6356	11150	2499086	German & Dutch Language & Literature	Belgian literature
6357	16850	7923	Question & Answer	Dracula
6358	11177	1548372	literacy-reading	Visual literacy
6359	11151	1940310	Nietzsche & his impact on the 20th Century	Anthony Ludovici
6360	11164	27228269	Models of teaching	Models of Teaching
6361	11134	204617	American Literature pre-1865	1865 in literature
6362	11251	43444	Simulations	Simulation
6363	11226	290763	Medieval literature	Medieval literature
6364	11173	2075246	Precision measurements of chaotic phenomena	Correlation dimension
6365	10722	370646	etc)	ETC
6366	11222	344148	history of the English language	History of the English language
6367	11223	1026685	Barfield)	Barfield
6368	11165	3670766	Development of creativity in children	John Curtis Gowan
6369	11212	142910	Creative process	Creativity
6370	11146	99232	social and political movements for change	Political movement
6371	11194	5759	Complex function theory	Complex analysis
6372	11208	885795	modern	Modern history
6373	11178	742316	writing pedagogy (classroom)	Critical pedagogy
6374	11168	28442751	development of simulated labs for distance learning	Remote laboratory
6375	11238	908425	cognative psychology	Introjection
6376	2541	9014	developmental psychology	Developmental psychology
6377	11235	2239109	faith and friction in literature	An Experimental Enquiry Concerning the Source of the Heat which is Excited by Friction
6378	11270	161323	American Military History	Military history of the United States
6379	11159	21172768	Philosophy and spirituality	Peace Theological Seminary & College of Philosophy
6380	15672	7669525	the sociology of death and dying	Alvin Ward Gouldner
6381	11271	2154	African American	African American
6382	11273	13425800	Global War on Terror	War on Terror
6383	11277	1102214	American renaissance	American Renaissance (magazine)
6384	11240	252569	acculturation and ethnic identity	Acculturation
6385	11175	1548372	Early literacy teaching and learning	Visual literacy
6386	11239	994267	multicultural psycholgoy(teaching)	Marianne Cerilli
6387	11193	8610998	women in mathematics	Charlotte Scott
6388	11285	198608	molecular dynamics simulations	Molecular dynamics
6389	11284	185704	FRET	Fret
6390	11162	3404866	Effectiveness of constructivist pedagogy in K-8 classrooms	Constructivist teaching methods
6391	11088	412589	Greek and Roman culture (art history	Classical mythology
6392	11292	170593	stage management	Stage management
6393	11192	2463359	research with undergraduate students	Undergraduate degree
6394	11296	177309	Lighting design	Lighting designer
6395	11295	592295	Film and video	Industrial metal
6396	11241	994267	languarge development	Marianne Cerilli
6397	11210	433088	historical dance reconstruction	Historical dance
6398	2519	436824	gerontology	Gerontology
